GEOID,NAME,variable,estimate,moe,year
51141,"Patrick County, Virginia",B01003_001,17859,NA,2018
51143,"Pittsylvania County, Virginia",B01003_001,61676,NA,2018
51145,"Powhatan County, Virginia",B01003_001,28574,NA,2018
51147,"Prince Edward County, Virginia",B01003_001,22956,NA,2018
51149,"Prince George County, Virginia",B01003_001,37894,NA,2018
51153,"Prince William County, Virginia",B01003_001,456749,NA,2018
51155,"Pulaski County, Virginia",B01003_001,34234,NA,2018
51157,"Rappahannock County, Virginia",B01003_001,7332,NA,2018
51159,"Richmond County, Virginia",B01003_001,8878,NA,2018
51161,"Roanoke County, Virginia",B01003_001,93583,NA,2018
51163,"Rockbridge County, Virginia",B01003_001,22509,NA,2018
51165,"Rockingham County, Virginia",B01003_001,79444,NA,2018
51167,"Russell County, Virginia",B01003_001,27408,NA,2018
51169,"Scott County, Virginia",B01003_001,22009,NA,2018
51171,"Shenandoah County, Virginia",B01003_001,43045,NA,2018
51173,"Smyth County, Virginia",B01003_001,31059,NA,2018
51175,"Southampton County, Virginia",B01003_001,17939,NA,2018
51177,"Spotsylvania County, Virginia",B01003_001,131412,NA,2018
51179,"Stafford County, Virginia",B01003_001,144012,NA,2018
51181,"Surry County, Virginia",B01003_001,6600,NA,2018
51183,"Sussex County, Virginia",B01003_001,11486,NA,2018
51185,"Tazewell County, Virginia",B01003_001,42080,NA,2018
51187,"Warren County, Virginia",B01003_001,39449,NA,2018
51191,"Washington County, Virginia",B01003_001,54406,NA,2018
51193,"Westmoreland County, Virginia",B01003_001,17638,NA,2018
51195,"Wise County, Virginia",B01003_001,39025,NA,2018
51197,"Wythe County, Virginia",B01003_001,28940,NA,2018
51199,"York County, Virginia",B01003_001,67587,NA,2018
51510,"Alexandria city, Virginia",B01003_001,156505,NA,2018
51520,"Bristol city, Virginia",B01003_001,16843,NA,2018
51530,"Buena Vista city, Virginia",B01003_001,6399,NA,2018
51540,"Charlottesville city, Virginia",B01003_001,47042,NA,2018
51550,"Chesapeake city, Virginia",B01003_001,237820,NA,2018
51570,"Colonial Heights city, Virginia",B01003_001,17593,NA,2018
51580,"Covington city, Virginia",B01003_001,5582,NA,2018
51590,"Danville city, Virginia",B01003_001,41512,NA,2018
51595,"Emporia city, Virginia",B01003_001,5381,NA,2018
51600,"Fairfax city, Virginia",B01003_001,23865,NA,2018
51610,"Falls Church city, Virginia",B01003_001,14067,NA,2018
51620,"Franklin city, Virginia",B01003_001,8211,NA,2018
51630,"Fredericksburg city, Virginia",B01003_001,28469,NA,2018
51640,"Galax city, Virginia",B01003_001,6638,NA,2018
51650,"Hampton city, Virginia",B01003_001,135583,NA,2018
51660,"Harrisonburg city, Virginia",B01003_001,53391,NA,2018
51670,"Hopewell city, Virginia",B01003_001,22408,NA,2018
51678,"Lexington city, Virginia",B01003_001,7110,NA,2018
51680,"Lynchburg city, Virginia",B01003_001,80131,NA,2018
51683,"Manassas city, Virginia",B01003_001,41457,NA,2018
51685,"Manassas Park city, Virginia",B01003_001,16423,NA,2018
51690,"Martinsville city, Virginia",B01003_001,13101,NA,2018
51700,"Newport News city, Virginia",B01003_001,180145,NA,2018
51710,"Norfolk city, Virginia",B01003_001,245592,NA,2018
51720,"Norton city, Virginia",B01003_001,3990,NA,2018
51730,"Petersburg city, Virginia",B01003_001,31827,NA,2018
51735,"Poquoson city, Virginia",B01003_001,12039,NA,2018
51740,"Portsmouth city, Virginia",B01003_001,95311,NA,2018
51750,"Radford city, Virginia",B01003_001,17630,NA,2018
51760,"Richmond city, Virginia",B01003_001,223787,NA,2018
51770,"Roanoke city, Virginia",B01003_001,99621,NA,2018
51775,"Salem city, Virginia",B01003_001,25519,NA,2018
51790,"Staunton city, Virginia",B01003_001,24452,NA,2018
51800,"Suffolk city, Virginia",B01003_001,89160,NA,2018
51810,"Virginia Beach city, Virginia",B01003_001,450135,NA,2018
51820,"Waynesboro city, Virginia",B01003_001,21926,NA,2018
51830,"Williamsburg city, Virginia",B01003_001,14788,NA,2018
51840,"Winchester city, Virginia",B01003_001,27789,NA,2018
51001,"Accomack County, Virginia",B01003_001,32673,NA,2019
51003,"Albemarle County, Virginia",B01003_001,107405,NA,2019
51005,"Alleghany County, Virginia",B01003_001,15157,NA,2019
51007,"Amelia County, Virginia",B01003_001,12953,NA,2019
51009,"Amherst County, Virginia",B01003_001,31775,NA,2019
51011,"Appomattox County, Virginia",B01003_001,15707,NA,2019
51013,"Arlington County, Virginia",B01003_001,233464,NA,2019
51015,"Augusta County, Virginia",B01003_001,75079,NA,2019
51017,"Bath County, Virginia",B01003_001,4307,NA,2019
51019,"Bedford County, Virginia",B01003_001,78376,NA,2019
51021,"Bland County, Virginia",B01003_001,6388,NA,2019
51023,"Botetourt County, Virginia",B01003_001,33343,NA,2019
51025,"Brunswick County, Virginia",B01003_001,16520,NA,2019
51027,"Buchanan County, Virginia",B01003_001,21788,NA,2019
51029,"Buckingham County, Virginia",B01003_001,17059,NA,2019
51031,"Campbell County, Virginia",B01003_001,55225,NA,2019
51033,"Caroline County, Virginia",B01003_001,30381,NA,2019
51035,"Carroll County, Virginia",B01003_001,29801,NA,2019
51036,"Charles City County, Virginia",B01003_001,7014,NA,2019
51037,"Charlotte County, Virginia",B01003_001,12040,NA,2019
51041,"Chesterfield County, Virginia",B01003_001,343551,NA,2019
51043,"Clarke County, Virginia",B01003_001,14423,NA,2019
51045,"Craig County, Virginia",B01003_001,5110,NA,2019
51047,"Culpeper County, Virginia",B01003_001,51101,NA,2019
51049,"Cumberland County, Virginia",B01003_001,9824,NA,2019
51051,"Dickenson County, Virginia",B01003_001,14756,NA,2019
51053,"Dinwiddie County, Virginia",B01003_001,28485,NA,2019
51057,"Essex County, Virginia",B01003_001,10998,NA,2019
51059,"Fairfax County, Virginia",B01003_001,1145862,NA,2019
51061,"Fauquier County, Virginia",B01003_001,69728,NA,2019
51063,"Floyd County, Virginia",B01003_001,15704,NA,2019
51065,"Fluvanna County, Virginia",B01003_001,26594,NA,2019
51067,"Franklin County, Virginia",B01003_001,56187,NA,2019
51069,"Frederick County, Virginia",B01003_001,86415,NA,2019
51071,"Giles County, Virginia",B01003_001,16772,NA,2019
51073,"Gloucester County, Virginia",B01003_001,37222,NA,2019
51075,"Goochland County, Virginia",B01003_001,22865,NA,2019
51077,"Grayson County, Virginia",B01003_001,15742,NA,2019
51079,"Greene County, Virginia",B01003_001,19519,NA,2019
51081,"Greensville County, Virginia",B01003_001,11525,NA,2019
51083,"Halifax County, Virginia",B01003_001,34552,NA,2019
51085,"Hanover County, Virginia",B01003_001,105537,NA,2019
51087,"Henrico County, Virginia",B01003_001,327535,NA,2019
51089,"Henry County, Virginia",B01003_001,51308,NA,2019
51091,"Highland County, Virginia",B01003_001,2204,NA,2019
51093,"Isle of Wight County, Virginia",B01003_001,36627,NA,2019
51095,"James City County, Virginia",B01003_001,74916,NA,2019
51097,"King and Queen County, Virginia",B01003_001,7042,NA,2019
51099,"King George County, Virginia",B01003_001,26229,NA,2019
51101,"King William County, Virginia",B01003_001,16688,NA,2019
51103,"Lancaster County, Virginia",B01003_001,10724,NA,2019
51105,"Lee County, Virginia",B01003_001,23948,NA,2019
51107,"Loudoun County, Virginia",B01003_001,395134,NA,2019
51109,"Louisa County, Virginia",B01003_001,36040,NA,2019
51111,"Lunenburg County, Virginia",B01003_001,12282,NA,2019
51113,"Madison County, Virginia",B01003_001,13170,NA,2019
51115,"Mathews County, Virginia",B01003_001,8788,NA,2019
51117,"Mecklenburg County, Virginia",B01003_001,30728,NA,2019
51119,"Middlesex County, Virginia",B01003_001,10675,NA,2019
51121,"Montgomery County, Virginia",B01003_001,98140,NA,2019
51125,"Nelson County, Virginia",B01003_001,14831,NA,2019
51127,"New Kent County, Virginia",B01003_001,21686,NA,2019
51131,"Northampton County, Virginia",B01003_001,11885,NA,2019
51133,"Northumberland County, Virginia",B01003_001,12190,NA,2019
51135,"Nottoway County, Virginia",B01003_001,15433,NA,2019
51137,"Orange County, Virginia",B01003_001,36010,NA,2019
51139,"Page County, Virginia",B01003_001,23788,NA,2019
51141,"Patrick County, Virginia",B01003_001,17748,NA,2019
51143,"Pittsylvania County, Virginia",B01003_001,61256,NA,2019
51145,"Powhatan County, Virginia",B01003_001,28815,NA,2019
51147,"Prince Edward County, Virginia",B01003_001,22905,NA,2019
51149,"Prince George County, Virginia",B01003_001,38114,NA,2019
51153,"Prince William County, Virginia",B01003_001,461423,NA,2019
51155,"Pulaski County, Virginia",B01003_001,34182,NA,2019
51157,"Rappahannock County, Virginia",B01003_001,7378,NA,2019
51159,"Richmond County, Virginia",B01003_001,8884,NA,2019
51161,"Roanoke County, Virginia",B01003_001,93823,NA,2019
51163,"Rockbridge County, Virginia",B01003_001,22570,NA,2019
51165,"Rockingham County, Virginia",B01003_001,80284,NA,2019
51167,"Russell County, Virginia",B01003_001,27141,NA,2019
51169,"Scott County, Virginia",B01003_001,21902,NA,2019
51171,"Shenandoah County, Virginia",B01003_001,43224,NA,2019
51173,"Smyth County, Virginia",B01003_001,30767,NA,2019
51175,"Southampton County, Virginia",B01003_001,17880,NA,2019
51177,"Spotsylvania County, Virginia",B01003_001,132833,NA,2019
51179,"Stafford County, Virginia",B01003_001,146773,NA,2019
51181,"Surry County, Virginia",B01003_001,6523,NA,2019
51183,"Sussex County, Virginia",B01003_001,11377,NA,2019
51185,"Tazewell County, Virginia",B01003_001,41603,NA,2019
51187,"Warren County, Virginia",B01003_001,39492,NA,2019
51191,"Washington County, Virginia",B01003_001,54071,NA,2019
51193,"Westmoreland County, Virginia",B01003_001,17751,NA,2019
51195,"Wise County, Virginia",B01003_001,38486,NA,2019
51197,"Wythe County, Virginia",B01003_001,28844,NA,2019
51199,"York County, Virginia",B01003_001,67982,NA,2019
51510,"Alexandria city, Virginia",B01003_001,157613,NA,2019
51520,"Bristol city, Virginia",B01003_001,16912,NA,2019
51530,"Buena Vista city, Virginia",B01003_001,6484,NA,2019
51540,"Charlottesville city, Virginia",B01003_001,47096,NA,2019
51550,"Chesapeake city, Virginia",B01003_001,239982,NA,2019
51570,"Colonial Heights city, Virginia",B01003_001,17428,NA,2019
51580,"Covington city, Virginia",B01003_001,5598,NA,2019
51590,"Danville city, Virginia",B01003_001,41070,NA,2019
51595,"Emporia city, Virginia",B01003_001,5442,NA,2019
51600,"Fairfax city, Virginia",B01003_001,23531,NA,2019
51610,"Falls Church city, Virginia",B01003_001,14128,NA,2019
51620,"Franklin city, Virginia",B01003_001,8147,NA,2019
51630,"Fredericksburg city, Virginia",B01003_001,28622,NA,2019
51640,"Galax city, Virginia",B01003_001,6517,NA,2019
51650,"Hampton city, Virginia",B01003_001,135041,NA,2019
51660,"Harrisonburg city, Virginia",B01003_001,53273,NA,2019
51670,"Hopewell city, Virginia",B01003_001,22456,NA,2019
51678,"Lexington city, Virginia",B01003_001,7241,NA,2019
51680,"Lynchburg city, Virginia",B01003_001,80569,NA,2019
51683,"Manassas city, Virginia",B01003_001,41174,NA,2019
51685,"Manassas Park city, Virginia",B01003_001,16986,NA,2019
51690,"Martinsville city, Virginia",B01003_001,12852,NA,2019
51700,"Newport News city, Virginia",B01003_001,179673,NA,2019
51710,"Norfolk city, Virginia",B01003_001,244601,NA,2019
51720,"Norton city, Virginia",B01003_001,3970,NA,2019
51730,"Petersburg city, Virginia",B01003_001,31362,NA,2019
51735,"Poquoson city, Virginia",B01003_001,12090,NA,2019
51740,"Portsmouth city, Virginia",B01003_001,95097,NA,2019
51750,"Radford city, Virginia",B01003_001,17691,NA,2019
51760,"Richmond city, Virginia",B01003_001,226622,NA,2019
51770,"Roanoke city, Virginia",B01003_001,99229,NA,2019
51775,"Salem city, Virginia",B01003_001,25317,NA,2019
51790,"Staunton city, Virginia",B01003_001,24432,NA,2019
51800,"Suffolk city, Virginia",B01003_001,90093,NA,2019
51810,"Virginia Beach city, Virginia",B01003_001,450201,NA,2019
51820,"Waynesboro city, Virginia",B01003_001,22140,NA,2019
51830,"Williamsburg city, Virginia",B01003_001,14927,NA,2019
51840,"Winchester city, Virginia",B01003_001,27897,NA,2019
51001,"Accomack County, Virginia",B01003_001,32560,NA,2020
51003,"Albemarle County, Virginia",B01003_001,108819,NA,2020
51005,"Alleghany County, Virginia",B01003_001,15030,NA,2020
51007,"Amelia County, Virginia",B01003_001,12970,NA,2020
51009,"Amherst County, Virginia",B01003_001,31782,NA,2020
51011,"Appomattox County, Virginia",B01003_001,15814,NA,2020
51013,"Arlington County, Virginia",B01003_001,236434,NA,2020
51015,"Augusta County, Virginia",B01003_001,75754,NA,2020
51017,"Bath County, Virginia",B01003_001,4248,NA,2020
51019,"Bedford County, Virginia",B01003_001,78965,NA,2020
51021,"Bland County, Virginia",B01003_001,6334,NA,2020
51023,"Botetourt County, Virginia",B01003_001,33440,NA,2020
51025,"Brunswick County, Virginia",B01003_001,16336,NA,2020
51027,"Buchanan County, Virginia",B01003_001,21374,NA,2020
51029,"Buckingham County, Virginia",B01003_001,17087,NA,2020
51031,"Campbell County, Virginia",B01003_001,55406,NA,2020
51033,"Caroline County, Virginia",B01003_001,30581,NA,2020
51035,"Carroll County, Virginia",B01003_001,29911,NA,2020
51036,"Charles City County, Virginia",B01003_001,6965,NA,2020
51037,"Charlotte County, Virginia",B01003_001,11953,NA,2020
51041,"Chesterfield County, Virginia",B01003_001,348500,NA,2020
51043,"Clarke County, Virginia",B01003_001,14498,NA,2020
51045,"Craig County, Virginia",B01003_001,5103,NA,2020
51047,"Culpeper County, Virginia",B01003_001,51935,NA,2020
51049,"Cumberland County, Virginia",B01003_001,9869,NA,2020
51051,"Dickenson County, Virginia",B01003_001,14524,NA,2020
51053,"Dinwiddie County, Virginia",B01003_001,28686,NA,2020
51057,"Essex County, Virginia",B01003_001,10960,NA,2020
51059,"Fairfax County, Virginia",B01003_001,1149439,NA,2020
51061,"Fauquier County, Virginia",B01003_001,70353,NA,2020
51063,"Floyd County, Virginia",B01003_001,15766,NA,2020
51065,"Fluvanna County, Virginia",B01003_001,26873,NA,2020
51067,"Franklin County, Virginia",B01003_001,56231,NA,2020
51069,"Frederick County, Virginia",B01003_001,88054,NA,2020
51071,"Giles County, Virginia",B01003_001,16760,NA,2020
51073,"Gloucester County, Virginia",B01003_001,37362,NA,2020
51075,"Goochland County, Virginia",B01003_001,23472,NA,2020
51077,"Grayson County, Virginia",B01003_001,15651,NA,2020
51079,"Greene County, Virginia",B01003_001,19734,NA,2020
51081,"Greensville County, Virginia",B01003_001,11403,NA,2020
51083,"Halifax County, Virginia",B01003_001,34295,NA,2020
51085,"Hanover County, Virginia",B01003_001,106538,NA,2020
51087,"Henrico County, Virginia",B01003_001,330076,NA,2020
51089,"Henry County, Virginia",B01003_001,51032,NA,2020
51091,"Highland County, Virginia",B01003_001,2202,NA,2020
51093,"Isle of Wight County, Virginia",B01003_001,37107,NA,2020
51095,"James City County, Virginia",B01003_001,76032,NA,2020
51097,"King and Queen County, Virginia",B01003_001,7011,NA,2020
51099,"King George County, Virginia",B01003_001,26679,NA,2020
51101,"King William County, Virginia",B01003_001,16985,NA,2020
51103,"Lancaster County, Virginia",B01003_001,10686,NA,2020
51105,"Lee County, Virginia",B01003_001,23723,NA,2020
51107,"Loudoun County, Virginia",B01003_001,405312,NA,2020
51109,"Louisa County, Virginia",B01003_001,36654,NA,2020
51111,"Lunenburg County, Virginia",B01003_001,12294,NA,2020
51113,"Madison County, Virginia",B01003_001,13208,NA,2020
51115,"Mathews County, Virginia",B01003_001,8760,NA,2020
51117,"Mecklenburg County, Virginia",B01003_001,30726,NA,2020
51119,"Middlesex County, Virginia",B01003_001,10642,NA,2020
51121,"Montgomery County, Virginia",B01003_001,98495,NA,2020
51125,"Nelson County, Virginia",B01003_001,14812,NA,2020
51127,"New Kent County, Virginia",B01003_001,22310,NA,2020
51131,"Northampton County, Virginia",B01003_001,11826,NA,2020
51133,"Northumberland County, Virginia",B01003_001,12151,NA,2020
51135,"Nottoway County, Virginia",B01003_001,15338,NA,2020
51137,"Orange County, Virginia",B01003_001,36501,NA,2020
51139,"Page County, Virginia",B01003_001,23862,NA,2020
51141,"Patrick County, Virginia",B01003_001,17660,NA,2020
51143,"Pittsylvania County, Virginia",B01003_001,60867,NA,2020
51145,"Powhatan County, Virginia",B01003_001,29253,NA,2020
51147,"Prince Edward County, Virginia",B01003_001,22892,NA,2020
51149,"Prince George County, Virginia",B01003_001,38292,NA,2020
51153,"Prince William County, Virginia",B01003_001,466834,NA,2020
51155,"Pulaski County, Virginia",B01003_001,34113,NA,2020
51157,"Rappahannock County, Virginia",B01003_001,7360,NA,2020
51159,"Richmond County, Virginia",B01003_001,8951,NA,2020
51161,"Roanoke County, Virginia",B01003_001,94103,NA,2020
51163,"Rockbridge County, Virginia",B01003_001,22728,NA,2020
51165,"Rockingham County, Virginia",B01003_001,81138,NA,2020
51167,"Russell County, Virginia",B01003_001,26937,NA,2020
51169,"Scott County, Virginia",B01003_001,21761,NA,2020
51171,"Shenandoah County, Virginia",B01003_001,43441,NA,2020
51173,"Smyth County, Virginia",B01003_001,30539,NA,2020
51175,"Southampton County, Virginia",B01003_001,17829,NA,2020
51177,"Spotsylvania County, Virginia",B01003_001,134683,NA,2020
51179,"Stafford County, Virginia",B01003_001,150185,NA,2020
51181,"Surry County, Virginia",B01003_001,6459,NA,2020
51183,"Sussex County, Virginia",B01003_001,11202,NA,2020
51185,"Tazewell County, Virginia",B01003_001,41201,NA,2020
51187,"Warren County, Virginia",B01003_001,39888,NA,2020
51191,"Washington County, Virginia",B01003_001,54005,NA,2020
51193,"Westmoreland County, Virginia",B01003_001,17873,NA,2020
51195,"Wise County, Virginia",B01003_001,38032,NA,2020
51197,"Wythe County, Virginia",B01003_001,28725,NA,2020
51199,"York County, Virginia",B01003_001,68389,NA,2020
51510,"Alexandria city, Virginia",B01003_001,158309,NA,2020
51520,"Bristol city, Virginia",B01003_001,17059,NA,2020
51530,"Buena Vista city, Virginia",B01003_001,6477,NA,2020
51540,"Charlottesville city, Virginia",B01003_001,47217,NA,2020
51550,"Chesapeake city, Virginia",B01003_001,242647,NA,2020
51570,"Colonial Heights city, Virginia",B01003_001,17283,NA,2020
51580,"Covington city, Virginia",B01003_001,5653,NA,2020
51590,"Danville city, Virginia",B01003_001,40668,NA,2020
51595,"Emporia city, Virginia",B01003_001,5408,NA,2020
51600,"Fairfax city, Virginia",B01003_001,23312,NA,2020
51610,"Falls Church city, Virginia",B01003_001,14309,NA,2020
51620,"Franklin city, Virginia",B01003_001,8015,NA,2020
51630,"Fredericksburg city, Virginia",B01003_001,29059,NA,2020
51640,"Galax city, Virginia",B01003_001,6402,NA,2020
51650,"Hampton city, Virginia",B01003_001,135169,NA,2020
51660,"Harrisonburg city, Virginia",B01003_001,53558,NA,2020
51670,"Hopewell city, Virginia",B01003_001,22500,NA,2020
51678,"Lexington city, Virginia",B01003_001,7205,NA,2020
51680,"Lynchburg city, Virginia",B01003_001,80970,NA,2020
51683,"Manassas city, Virginia",B01003_001,41038,NA,2020
51685,"Manassas Park city, Virginia",B01003_001,17548,NA,2020
51690,"Martinsville city, Virginia",B01003_001,12646,NA,2020
51700,"Newport News city, Virginia",B01003_001,179582,NA,2020
51710,"Norfolk city, Virginia",B01003_001,244300,NA,2020
51720,"Norton city, Virginia",B01003_001,3969,NA,2020
51730,"Petersburg city, Virginia",B01003_001,30791,NA,2020
51735,"Poquoson city, Virginia",B01003_001,12121,NA,2020
51740,"Portsmouth city, Virginia",B01003_001,94961,NA,2020
51750,"Radford city, Virginia",B01003_001,17833,NA,2020
51760,"Richmond city, Virginia",B01003_001,229233,NA,2020
51770,"Roanoke city, Virginia",B01003_001,99122,NA,2020
51775,"Salem city, Virginia",B01003_001,25290,NA,2020
51790,"Staunton city, Virginia",B01003_001,24660,NA,2020
51800,"Suffolk city, Virginia",B01003_001,91383,NA,2020
51810,"Virginia Beach city, Virginia",B01003_001,450882,NA,2020
51820,"Waynesboro city, Virginia",B01003_001,22300,NA,2020
51830,"Williamsburg city, Virginia",B01003_001,15034,NA,2020
51840,"Winchester city, Virginia",B01003_001,27912,NA,2020
51001,"Accomack County, Virginia",B01003_001,33388,NA,2021
51003,"Albemarle County, Virginia",B01003_001,111438,NA,2021
51005,"Alleghany County, Virginia",B01003_001,15266,NA,2021
51007,"Amelia County, Virginia",B01003_001,13220,NA,2021
51009,"Amherst County, Virginia",B01003_001,31381,NA,2021
51011,"Appomattox County, Virginia",B01003_001,16039,NA,2021
51013,"Arlington County, Virginia",B01003_001,235764,NA,2021
51015,"Augusta County, Virginia",B01003_001,76948,NA,2021
51017,"Bath County, Virginia",B01003_001,4243,NA,2021
51019,"Bedford County, Virginia",B01003_001,79183,NA,2021
51021,"Bland County, Virginia",B01003_001,6278,NA,2021
51023,"Botetourt County, Virginia",B01003_001,33542,NA,2021
51025,"Brunswick County, Virginia",B01003_001,16044,NA,2021
51027,"Buchanan County, Virginia",B01003_001,20615,NA,2021
51029,"Buckingham County, Virginia",B01003_001,16832,NA,2021
51031,"Campbell County, Virginia",B01003_001,55656,NA,2021
51033,"Caroline County, Virginia",B01003_001,30861,NA,2021
51035,"Carroll County, Virginia",B01003_001,29123,NA,2021
51036,"Charles City County, Virginia",B01003_001,6817,NA,2021
51037,"Charlotte County, Virginia",B01003_001,11605,NA,2021
51041,"Chesterfield County, Virginia",B01003_001,359798,NA,2021
51043,"Clarke County, Virginia",B01003_001,14726,NA,2021
51045,"Craig County, Virginia",B01003_001,4914,NA,2021
51047,"Culpeper County, Virginia",B01003_001,52021,NA,2021
51049,"Cumberland County, Virginia",B01003_001,9669,NA,2021
51051,"Dickenson County, Virginia",B01003_001,14256,NA,2021
51053,"Dinwiddie County, Virginia",B01003_001,28040,NA,2021
51057,"Essex County, Virginia",B01003_001,10621,NA,2021
51059,"Fairfax County, Virginia",B01003_001,1146825,NA,2021
51061,"Fauquier County, Virginia",B01003_001,72416,NA,2021
51063,"Floyd County, Virginia",B01003_001,15536,NA,2021
51065,"Fluvanna County, Virginia",B01003_001,27078,NA,2021
51067,"Franklin County, Virginia",B01003_001,54829,NA,2021
51069,"Frederick County, Virginia",B01003_001,90287,NA,2021
51071,"Giles County, Virginia",B01003_001,16764,NA,2021
51073,"Gloucester County, Virginia",B01003_001,38586,NA,2021
51075,"Goochland County, Virginia",B01003_001,24300,NA,2021
51077,"Grayson County, Virginia",B01003_001,15418,NA,2021
51079,"Greene County, Virginia",B01003_001,20374,NA,2021
51081,"Greensville County, Virginia",B01003_001,11465,NA,2021
51083,"Halifax County, Virginia",B01003_001,34228,NA,2021
51085,"Hanover County, Virginia",B01003_001,109232,NA,2021
51087,"Henrico County, Virginia",B01003_001,331924,NA,2021
51089,"Henry County, Virginia",B01003_001,51077,NA,2021
51091,"Highland County, Virginia",B01003_001,2229,NA,2021
51093,"Isle of Wight County, Virginia",B01003_001,38301,NA,2021
51095,"James City County, Virginia",B01003_001,77733,NA,2021
51097,"King and Queen County, Virginia",B01003_001,6690,NA,2021
51099,"King George County, Virginia",B01003_001,26597,NA,2021
51101,"King William County, Virginia",B01003_001,17511,NA,2021
51103,"Lancaster County, Virginia",B01003_001,10916,NA,2021
51105,"Lee County, Virginia",B01003_001,22482,NA,2021
51107,"Loudoun County, Virginia",B01003_001,413574,NA,2021
51109,"Louisa County, Virginia",B01003_001,37136,NA,2021
51111,"Lunenburg County, Virginia",B01003_001,11982,NA,2021
51113,"Madison County, Virginia",B01003_001,13731,NA,2021
51115,"Mathews County, Virginia",B01003_001,8548,NA,2021
51117,"Mecklenburg County, Virginia",B01003_001,30347,NA,2021
51119,"Middlesex County, Virginia",B01003_001,10686,NA,2021
51121,"Montgomery County, Virginia",B01003_001,99294,NA,2021
51125,"Nelson County, Virginia",B01003_001,14795,NA,2021
51127,"New Kent County, Virginia",B01003_001,22519,NA,2021
51131,"Northampton County, Virginia",B01003_001,12226,NA,2021
51133,"Northumberland County, Virginia",B01003_001,11965,NA,2021
51135,"Nottoway County, Virginia",B01003_001,15667,NA,2021
51137,"Orange County, Virginia",B01003_001,36001,NA,2021
51139,"Page County, Virginia",B01003_001,23734,NA,2021
51141,"Patrick County, Virginia",B01003_001,17661,NA,2021
51143,"Pittsylvania County, Virginia",B01003_001,60833,NA,2021
51145,"Powhatan County, Virginia",B01003_001,29979,NA,2021
51147,"Prince Edward County, Virginia",B01003_001,21887,NA,2021
51149,"Prince George County, Virginia",B01003_001,42170,NA,2021
51153,"Prince William County, Virginia",B01003_001,477224,NA,2021
51155,"Pulaski County, Virginia",B01003_001,33893,NA,2021
51157,"Rappahannock County, Virginia",B01003_001,7400,NA,2021
51159,"Richmond County, Virginia",B01003_001,8902,NA,2021
51161,"Roanoke County, Virginia",B01003_001,96303,NA,2021
51163,"Rockbridge County, Virginia",B01003_001,22663,NA,2021
51165,"Rockingham County, Virginia",B01003_001,83090,NA,2021
51167,"Russell County, Virginia",B01003_001,25932,NA,2021
51169,"Scott County, Virginia",B01003_001,21576,NA,2021
51171,"Shenandoah County, Virginia",B01003_001,44037,NA,2021
51173,"Smyth County, Virginia",B01003_001,29960,NA,2021
51175,"Southampton County, Virginia",B01003_001,18028,NA,2021
51177,"Spotsylvania County, Virginia",B01003_001,138493,NA,2021
51179,"Stafford County, Virginia",B01003_001,154204,NA,2021
51181,"Surry County, Virginia",B01003_001,6563,NA,2021
51183,"Sussex County, Virginia",B01003_001,10960,NA,2021
51185,"Tazewell County, Virginia",B01003_001,40615,NA,2021
51187,"Warren County, Virginia",B01003_001,40442,NA,2021
51191,"Washington County, Virginia",B01003_001,53997,NA,2021
51193,"Westmoreland County, Virginia",B01003_001,18324,NA,2021
51195,"Wise County, Virginia",B01003_001,36531,NA,2021
51197,"Wythe County, Virginia",B01003_001,28347,NA,2021
51199,"York County, Virginia",B01003_001,69635,NA,2021
51510,"Alexandria city, Virginia",B01003_001,158185,NA,2021
51520,"Bristol city, Virginia",B01003_001,16996,NA,2021
51530,"Buena Vista city, Virginia",B01003_001,6649,NA,2021
51540,"Charlottesville city, Virginia",B01003_001,46597,NA,2021
51550,"Chesapeake city, Virginia",B01003_001,247172,NA,2021
51570,"Colonial Heights city, Virginia",B01003_001,18127,NA,2021
51580,"Covington city, Virginia",B01003_001,5716,NA,2021
51590,"Danville city, Virginia",B01003_001,42556,NA,2021
51595,"Emporia city, Virginia",B01003_001,5761,NA,2021
51600,"Fairfax city, Virginia",B01003_001,23980,NA,2021
51610,"Falls Church city, Virginia",B01003_001,14494,NA,2021
51620,"Franklin city, Virginia",B01003_001,8249,NA,2021
51630,"Fredericksburg city, Virginia",B01003_001,28027,NA,2021
51640,"Galax city, Virginia",B01003_001,6681,NA,2021
51650,"Hampton city, Virginia",B01003_001,136748,NA,2021
51660,"Harrisonburg city, Virginia",B01003_001,52062,NA,2021
51670,"Hopewell city, Virginia",B01003_001,23020,NA,2021
51678,"Lexington city, Virginia",B01003_001,7287,NA,2021
51680,"Lynchburg city, Virginia",B01003_001,78973,NA,2021
51683,"Manassas city, Virginia",B01003_001,42596,NA,2021
51685,"Manassas Park city, Virginia",B01003_001,17081,NA,2021
51690,"Martinsville city, Virginia",B01003_001,13476,NA,2021
51700,"Newport News city, Virginia",B01003_001,185069,NA,2021
51710,"Norfolk city, Virginia",B01003_001,238556,NA,2021
51720,"Norton city, Virginia",B01003_001,3696,NA,2021
51730,"Petersburg city, Virginia",B01003_001,33229,NA,2021
51735,"Poquoson city, Virginia",B01003_001,12382,NA,2021
51740,"Portsmouth city, Virginia",B01003_001,97454,NA,2021
51750,"Radford city, Virginia",B01003_001,16205,NA,2021
51760,"Richmond city, Virginia",B01003_001,225676,NA,2021
51770,"Roanoke city, Virginia",B01003_001,99578,NA,2021
